customerID,gender_x,SeniorCitizen_x,Partner_x,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,1,gender_y,SeniorCitizen_y,Partner_y,gender^2,gender SeniorCitizen,gender Partner,SeniorCitizen^2,SeniorCitizen Partner,Partner^2,gender^3,gender^2 SeniorCitizen,gender^2 Partner,gender SeniorCitizen^2,gender SeniorCitizen Partner,gender Partner^2,SeniorCitizen^3,SeniorCitizen^2 Partner,SeniorCitizen Partner^2,Partner^3
7789-CRUVC,0,1,1,0,61,1,2,1,2,2,2,2,0,0,0,1,1,94.2,4837,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
6598-KELSS,1,0,0,1,50,0,1,0,2,2,0,0,2,0,1,1,0,43.05,1838,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8739-WWKDU,1,1,0,0,25,1,2,1,0,2,0,0,2,0,0,1,2,89.5,1816,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8685-WHQPW,0,1,0,0,22,1,2,1,0,0,0,0,0,0,0,1,0,74.4,1192,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4745-LSPLO,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.5,1616,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8083-YTZES,1,0,0,0,4,1,2,1,0,0,0,0,0,0,0,1,2,74.35,2295,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7240-FQLHE,0,1,1,0,18,1,2,1,0,0,0,2,2,2,0,0,0,99.75,1389,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
6664-FPDAC,0,1,0,0,56,1,2,1,0,2,2,2,2,2,1,1,2,111.95,5169,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9972-VAFJJ,0,1,1,0,53,1,0,1,0,2,2,2,2,0,1,1,2,94.0,4116,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
0422-UXFAP,0,0,1,0,51,1,2,1,0,0,2,0,2,2,1,1,2,98.85,4192,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1904-WAJAA,0,0,1,1,24,1,2,0,2,2,2,0,0,0,2,0,2,64.35,998,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5130-YPIRV,0,0,1,0,62,1,0,0,2,2,2,0,2,0,2,1,1,72.0,3644,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2843-CQMEG,1,0,0,0,24,1,0,0,0,2,0,0,0,0,0,1,3,49.7,399,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6439-PKTRR,0,0,1,1,70,1,2,0,2,2,2,2,2,0,2,0,2,80.7,4652,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5351-QESIO,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,24.2,2037,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0786-VSSUD,1,1,0,0,16,0,1,0,0,2,0,0,2,0,0,1,3,39.0,5373,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5568-DMXZS,0,0,0,0,8,1,0,0,0,2,0,2,2,0,0,1,2,65.45,4599,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8468-FZTOE,0,0,1,1,72,1,0,0,2,2,2,2,0,2,2,1,2,74.35,4390,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6633-SYEUS,0,0,0,0,23,1,0,1,0,2,2,2,0,0,0,0,0,83.2,1666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6447-GORXK,1,0,0,1,31,0,1,0,0,0,0,0,0,0,0,0,1,25.0,5957,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6967-PEJLL,1,0,1,1,37,0,1,0,2,0,2,2,0,0,1,1,2,40.2,949,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3976-BWUCK,0,0,1,0,30,1,2,1,0,2,0,2,2,0,0,1,1,94.1,2432,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5981-ZVXOT,0,1,0,0,35,1,2,1,2,2,2,0,2,2,1,1,2,108.35,3209,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1684-FLBGS,0,0,1,1,23,1,2,0,0,2,0,2,2,0,0,1,1,69.5,1132,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1389-WNUIB,0,0,1,1,20,1,2,0,2,0,0,0,2,2,1,0,0,76.0,1041,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0376-OIWME,1,0,1,0,36,1,0,1,2,0,0,0,2,2,0,1,2,93.6,2922,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3585-ISXZP,0,0,0,0,8,1,2,1,0,0,0,0,2,2,0,0,0,95.65,5901,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0218-QNVAS,1,0,1,1,71,1,2,1,0,2,0,0,2,2,1,0,0,100.55,5583,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6583-QGCSI,0,1,1,0,50,1,2,1,0,2,0,0,2,0,0,1,2,88.05,3708,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
0804-YGEQV,0,0,1,1,43,1,2,2,1,1,1,1,1,1,1,1,0,24.45,6518,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7164-BPTUT,1,0,0,1,57,1,2,0,2,2,2,2,2,2,2,0,3,89.55,4245,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4174-LPGTI,0,0,1,1,41,1,0,0,0,2,0,2,0,2,1,1,0,66.5,2372,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2523-EWWZL,0,0,1,0,27,1,0,1,0,2,0,0,0,0,0,1,2,76.1,1722,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0928-XUTSN,0,0,0,0,13,1,0,1,0,0,0,0,0,2,0,1,2,80.5,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2108-XWMPY,1,0,0,0,3,0,1,0,2,2,0,0,0,0,0,1,3,35.45,118,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0052-YNYOT,0,0,0,0,67,1,0,2,1,1,1,1,1,1,1,0,2,20.55,625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6304-IJFSQ,1,0,0,0,3,1,0,0,0,2,0,0,0,0,0,1,3,49.9,546,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9586-JGQKH,0,0,1,0,64,1,2,1,0,2,0,2,2,2,2,1,0,105.4,5375,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4501-VCPFK,1,0,0,0,26,0,1,0,0,0,2,2,0,0,0,0,2,35.75,44,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6075-SLNIL,1,0,0,0,38,1,2,1,0,2,2,0,0,2,0,1,1,95.1,3185,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9347-AERRL,1,0,1,0,23,1,0,2,1,1,1,1,1,1,1,0,1,19.3,4101,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0093-XWZFY,1,0,0,0,40,1,2,1,0,2,2,0,2,2,0,1,1,104.5,3450,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2274-XUATA,1,1,1,0,72,0,1,0,2,2,2,2,2,2,2,1,0,63.1,3964,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1980-KXVPM,0,1,0,0,3,1,2,1,0,0,0,0,0,0,0,1,1,75.05,2215,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7703-ZEKEF,1,0,0,0,23,1,2,1,0,0,2,0,0,0,0,1,2,81.0,1520,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0723-DRCLG,0,1,1,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.45,5720,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
5482-NUPNA,0,0,0,0,4,1,0,0,2,2,0,2,0,0,0,1,3,60.4,2360,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6691-CCIHA,0,0,1,0,62,1,2,0,2,2,0,2,2,2,2,1,2,84.95,4330,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1685-BQULA,0,0,0,0,40,1,2,1,0,2,2,0,2,0,0,1,0,93.4,3226,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9053-EJUNL,1,0,0,0,41,1,2,1,0,2,0,0,2,0,0,1,2,89.2,3149,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0666-UXTJO,1,1,1,0,34,1,0,1,0,0,2,0,2,0,0,1,1,85.2,2481,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1471-GIQKQ,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,2,49.95,4148,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4807-IZYOZ,0,0,0,0,51,1,0,2,1,1,1,1,1,1,2,0,0,20.65,40,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1122-JWTJW,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,3,70.65,5514,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
9710-NJERN,0,0,0,0,39,1,0,2,1,1,1,1,1,1,2,0,3,20.15,6116,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9837-FWLCH,1,0,1,1,12,1,0,2,1,1,1,1,1,1,0,1,2,19.2,2024,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1699-HPSBG,1,0,0,0,12,1,0,0,0,0,0,2,2,0,1,1,2,59.8,5651,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7203-OYKCT,1,0,0,0,72,1,2,1,0,2,2,0,2,2,1,1,2,104.95,5796,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1035-IPQPU,0,1,1,0,63,1,2,1,0,2,2,0,2,2,0,1,2,103.5,5200,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
7398-LXGYX,1,0,1,0,44,1,2,1,2,0,2,0,0,0,0,1,1,84.8,3135,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2823-LKABH,0,0,0,0,18,1,2,1,0,0,2,2,0,2,0,1,0,95.05,1166,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8775-CEBBJ,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,1,0,44.2,3448,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0550-DCXLH,1,0,0,0,13,1,0,0,0,2,0,2,2,2,0,0,3,73.35,6401,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9281-CEDRU,0,0,1,0,68,1,0,0,0,2,0,2,2,0,2,0,0,64.1,3680,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2235-DWLJU,0,1,0,0,6,0,1,0,0,0,0,0,2,2,0,1,2,44.4,2278,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0871-OPBXW,0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,1,3,20.05,3338,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3605-JISKB,1,1,1,0,55,1,2,0,2,2,0,0,0,0,1,0,1,60.0,2880,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6894-LFHLY,1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,75.75,5776,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
9767-FFLEM,1,0,0,0,38,1,0,1,0,0,0,0,0,0,0,1,1,69.5,2272,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0639-TSIQW,0,0,0,0,67,1,2,1,2,2,2,0,2,0,0,1,1,102.95,5431,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8456-QDAVC,1,0,0,0,19,1,0,1,0,0,0,0,2,0,0,1,0,78.7,892,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7750-EYXWZ,0,0,0,0,12,0,1,0,0,2,2,2,2,2,1,0,2,60.65,5741,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2569-WGERO,0,0,0,0,72,1,0,2,1,1,1,1,1,1,2,1,0,21.15,770,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6840-RESVB,1,0,1,1,24,1,2,0,2,0,2,2,2,2,1,1,3,84.8,1597,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2234-XADUH,0,0,1,1,72,1,2,1,0,2,2,0,2,2,1,1,1,103.2,5698,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4801-JZAZL,0,0,1,1,11,0,1,0,2,0,0,0,0,0,0,1,2,29.6,2994,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8361-LTMKD,1,1,1,0,4,1,2,1,0,0,0,0,0,0,0,1,3,74.4,2660,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3186-AJIEK,1,0,0,0,66,1,0,1,2,0,2,2,2,2,2,1,0,105.65,5407,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
