customerID,gender_x,SeniorCitizen_x,Partner_x,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,1,gender_y,SeniorCitizen_y,Partner_y,gender^2,gender SeniorCitizen,gender Partner,SeniorCitizen^2,SeniorCitizen Partner,Partner^2,gender^3,gender^2 SeniorCitizen,gender^2 Partner,gender SeniorCitizen^2,gender SeniorCitizen Partner,gender Partner^2,SeniorCitizen^3,SeniorCitizen^2 Partner,SeniorCitizen Partner^2,Partner^3,Churn
3679-XASPY,0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,2,19.45,1483,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
7123-WQUHX,1,0,0,0,38,1,2,1,0,0,2,2,2,0,1,0,0,95.0,3122,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5386-THSLQ,0,1,1,0,66,0,1,0,0,2,2,0,2,0,1,0,0,45.55,2630,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
3192-NQECA,1,0,1,0,68,1,2,1,0,2,2,2,2,2,2,1,0,110.0,5833,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
6180-YBIQI,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,3,24.3,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6728-DKUCO,0,0,1,1,72,1,2,1,2,2,0,0,2,2,1,1,2,104.15,5672,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
9750-BOOHV,0,0,0,0,32,0,1,0,2,0,0,0,0,0,1,0,3,30.15,6385,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8597-CWYHH,1,0,0,0,43,1,2,1,0,0,0,0,2,2,1,0,3,94.35,3358,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2848-YXSMW,1,0,1,1,72,1,0,2,1,1,1,1,1,1,2,0,1,19.4,658,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0486-HECZI,1,0,1,0,55,1,2,1,2,2,0,0,2,0,0,1,2,96.75,4391,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
4549-ZDQYY,0,0,0,0,52,1,0,0,2,0,2,2,0,0,1,0,1,57.95,2642,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5712-AHQNN,0,0,0,0,43,1,0,1,0,2,2,0,2,0,0,1,2,91.65,3380,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4846-WHAFZ,0,1,1,0,37,1,2,1,0,0,0,0,0,0,0,1,2,76.5,2475,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
5256-SKJGO,0,0,1,1,64,0,1,0,0,2,0,2,2,2,2,1,2,54.6,2967,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
3071-VBYPO,1,0,1,1,3,1,0,1,2,2,0,0,2,0,0,0,2,89.85,2128,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
9560-BBZXK,0,0,0,0,36,0,1,0,2,0,0,0,0,0,2,0,0,31.05,240,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5299-RULOA,0,0,1,1,10,1,2,1,2,0,0,0,2,2,0,1,2,100.25,124,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
8402-OOOHJ,0,0,0,0,41,1,0,2,1,1,1,1,1,1,2,0,3,20.65,6160,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
9445-ZUEQE,1,0,1,1,27,1,2,1,0,2,0,2,0,0,0,1,1,85.2,1769,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
1091-SOZGA,0,0,1,1,56,1,2,1,0,0,2,0,2,2,1,1,1,99.8,4581,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2928-HLDBA,0,0,0,0,6,1,0,2,1,1,1,1,1,1,0,0,3,20.7,230,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0404-SWRVG,1,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,74.4,1931,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6497-TILVL,0,0,1,1,7,1,0,0,2,0,0,0,0,0,0,0,3,50.7,3039,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
7219-TLZHO,0,0,1,1,4,1,0,2,1,1,1,1,1,1,0,0,3,20.85,5043,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
4622-YNKIJ,1,0,0,0,33,1,0,1,2,0,0,2,2,0,2,1,2,88.95,2632,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4412-YLTKF,0,1,0,0,27,1,2,1,0,0,2,0,0,0,0,1,2,78.05,1755,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
6734-PSBAW,1,0,1,0,72,1,2,2,1,1,1,1,1,1,2,1,0,23.55,1228,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
3930-ZGWVE,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.75,1489,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2639-UGMAZ,1,1,0,0,71,0,1,0,2,2,0,0,2,2,1,1,2,56.45,3403,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2876-GZYZC,0,0,0,0,13,1,2,1,0,0,0,0,0,2,0,1,2,85.95,394,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6207-WIOLX,0,0,1,1,25,0,1,0,2,2,2,0,2,2,0,1,1,58.6,912,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
8587-XYZSF,1,0,0,0,67,1,0,0,0,0,0,2,0,0,2,0,0,50.55,2837,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3091-FYHKI,1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,2,35.45,3032,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2372-HWUHI,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,44.35,6058,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7799-LGRDP,0,0,0,0,43,1,2,2,1,1,1,1,1,1,2,1,1,25.7,348,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7850-VWJUU,0,0,0,0,23,1,0,1,2,0,0,0,0,0,0,1,0,75.0,1304,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3774-VBNXY,0,0,1,1,64,1,0,2,1,1,1,1,1,1,2,0,3,20.2,510,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
6217-KDYWC,1,0,0,1,57,1,0,2,1,1,1,1,1,1,2,1,3,19.6,319,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0390-DCFDQ,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,3,70.45,5510,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3146-MSEGF,0,1,1,1,72,1,2,0,2,2,2,2,2,2,2,1,1,88.05,5173,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
4080-OGPJL,0,0,0,0,8,1,2,0,2,0,0,2,0,2,0,0,2,71.15,4664,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1095-WGNGG,0,0,1,0,61,1,2,1,0,2,0,0,2,2,2,1,0,101.05,4894,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2636-SJDOU,1,0,0,0,64,1,2,1,2,2,0,0,0,0,1,1,1,84.3,4419,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1131-QQZEB,1,1,1,0,71,1,2,2,1,1,1,1,1,1,2,0,0,23.95,1278,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
5716-EZXZN,0,0,1,1,65,1,2,1,2,2,0,2,2,0,2,1,1,99.05,5168,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
6837-BJYDQ,1,0,0,0,3,1,0,2,1,1,1,1,1,1,1,0,3,19.6,4983,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2135-RXIHG,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,45.65,3821,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6440-DKQGE,1,0,0,1,30,1,0,0,0,2,2,0,2,0,1,0,1,64.5,1528,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3466-BYAVD,1,0,1,1,15,1,0,0,0,2,2,2,0,2,0,1,3,69.5,141,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
3780-YVMFA,0,0,1,1,8,1,0,0,0,0,0,2,2,2,0,1,2,68.55,4669,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
3874-EQOEP,1,0,0,0,7,1,2,1,0,0,0,0,2,2,0,0,3,95.0,5236,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1679-JRFBR,0,0,1,1,70,1,2,1,2,2,2,0,2,2,1,1,1,108.15,5988,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
9073-ZZIAY,1,0,1,1,62,1,0,0,2,2,2,2,2,2,2,0,2,86.1,4370,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
3077-RSNTJ,0,0,1,1,6,1,0,2,1,1,1,1,1,1,0,0,3,19.7,250,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
6551-GNYDG,0,0,1,1,14,1,0,1,0,0,0,0,0,2,0,1,0,80.9,290,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
9167-APMXZ,0,0,0,0,22,1,2,1,0,0,0,0,2,0,0,1,0,84.15,1378,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2749-CTKAJ,1,0,1,1,22,1,0,2,1,1,1,1,1,1,1,0,3,20.15,3583,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
6371-NZYEG,1,0,1,1,16,1,0,0,2,0,2,0,2,0,2,0,3,64.25,51,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
7554-NEWDD,1,0,0,0,10,1,2,2,1,1,1,1,1,1,2,0,0,25.7,2166,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8992-VONJD,0,0,0,1,13,1,0,0,2,2,0,0,0,0,0,1,2,56.0,5845,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0867-MKZVY,0,0,1,0,20,1,2,1,2,0,0,0,0,0,0,0,2,82.4,1047,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
4482-EWFMI,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,69.7,639,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4648-YPBTM,1,0,0,0,53,1,2,0,0,2,2,2,0,2,2,1,0,73.9,3383,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2907-ILJBN,0,0,1,1,11,1,0,2,1,1,1,1,1,1,1,0,3,20.6,1966,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
6345-FZOQH,1,0,1,0,69,1,0,2,1,1,1,1,1,1,2,0,3,19.9,659,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
3376-BMGFE,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,0,70.9,2373,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5997-OPVFA,1,0,1,0,72,1,2,0,2,2,2,2,2,2,2,1,0,89.05,5071,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
3445-HXXGF,1,1,1,0,58,0,1,0,0,2,2,0,0,2,0,1,2,45.3,2300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
1159-WFSGR,0,0,1,1,16,1,0,2,1,1,1,1,1,1,0,0,2,20.4,2790,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
7654-YWJUF,1,0,1,0,43,1,0,1,2,0,2,2,0,0,1,1,0,84.25,3064,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
1875-QIVME,0,0,1,0,2,1,2,1,0,0,2,2,2,2,0,1,2,104.4,2066,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
6727-IOTLZ,1,0,1,0,14,1,0,0,0,2,2,2,2,2,2,0,3,81.95,339,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0691-JVSYA,0,0,1,0,53,1,0,1,0,0,2,0,2,2,1,1,0,94.85,4239,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
5918-VUKWP,0,0,0,0,32,1,0,2,1,1,1,1,1,1,1,0,0,20.55,5230,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1744-JHKYS,0,0,1,0,34,1,2,2,1,1,1,1,1,1,0,0,2,24.7,5917,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2656-FMOKZ,0,1,0,0,15,1,2,1,0,0,0,0,0,0,0,1,3,74.45,277,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2070-FNEXE,0,1,0,0,7,1,0,1,2,0,0,0,0,0,0,0,0,76.45,4260,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
5947-SGKCL,0,0,1,1,15,1,2,1,0,2,2,0,2,2,0,1,0,105.35,1001,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
3712-PKXZA,1,0,1,0,61,1,0,2,1,1,1,1,1,1,1,1,1,20.55,459,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
6317-YPKDH,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,29.95,2507,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6582-OIVSP,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,45.3,3816,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
9367-WXLCH,1,0,0,0,8,1,2,1,0,0,0,0,0,2,0,0,0,84.5,5278,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5524-KHNJP,1,0,1,1,33,1,0,0,2,0,2,0,2,2,1,0,1,74.75,2104,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
1918-ZBFQJ,0,0,0,0,13,1,0,1,0,2,2,0,0,0,0,1,2,79.25,216,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1024-GUALD,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,2,24.8,2044,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
4827-USJHP,1,0,0,0,20,1,0,0,0,2,0,0,0,0,0,1,3,51.8,48,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8167-GJLRN,1,0,0,0,3,0,1,0,0,0,0,2,0,0,0,0,2,30.4,6099,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0956-SYCWG,0,0,0,0,13,1,0,2,1,1,1,1,1,1,1,0,2,19.65,2090,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8017-UVSZU,0,0,1,0,40,1,2,0,0,2,0,0,0,0,0,0,1,56.6,2015,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
7100-FQPRV,1,0,1,1,43,1,2,0,2,0,0,2,0,2,1,1,1,71.9,2757,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
2472-OVKUP,1,0,1,0,6,1,0,1,0,2,2,0,0,2,0,1,2,91.0,4440,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
2984-RGEYA,0,0,1,1,69,1,0,2,1,1,1,1,1,1,2,0,0,19.75,678,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
9680-NIAUV,0,0,1,1,72,1,2,1,2,2,2,0,2,2,2,0,1,109.7,6076,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2146-EGVDT,1,0,1,1,59,1,0,2,1,1,1,1,1,1,2,0,1,19.3,359,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
2604-IJPDU,0,0,1,0,20,1,0,1,2,2,0,2,2,0,0,1,2,96.55,1502,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
9178-JHUVJ,1,0,1,1,24,1,2,2,1,1,1,1,1,1,2,1,0,24.1,4822,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
6168-YBYNP,1,0,0,0,59,1,2,1,0,2,2,2,2,2,0,1,2,111.35,5218,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7255-SSFBC,1,0,1,1,72,1,2,1,0,2,2,2,2,2,2,1,0,112.25,6038,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
3645-DEYGF,1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,20.75,1621,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
9323-HGFWY,0,0,1,0,27,1,0,1,2,0,0,2,2,2,1,1,1,101.9,2333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
8544-GOQSH,0,0,0,0,14,1,0,1,0,2,0,2,0,0,0,1,1,80.05,218,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3363-DTIVD,1,0,1,1,71,1,2,1,2,0,2,0,2,2,2,0,2,105.55,5730,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
7018-WBJNK,1,0,0,1,13,1,0,1,0,0,0,0,2,0,0,1,1,78.3,72,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
